objective_code,question_text,question_type,difficulty,answer_choices_json,correct_answer_key_json,hint,explanation,source
4.1,Why do organizations require administrators to use two separate accounts (standard + privileged)?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Provides a backup account if the password is forgotten"", ""order"": 1}, {""id"": 2, ""text"": ""Reduces the exposure of the admin account to attack during normal work"", ""order"": 2}, {""id"": 3, ""text"": ""Provides two different access methods to the same systems"", ""order"": 3}, {""id"": 4, ""text"": ""Increases security of regular user accounts"", ""order"": 4}]","{""correct_ids"": [2]}",Admin accounts are high-value targets — minimize their use.,"Using a standard account for day-to-day tasks reduces the risk of admin credential theft via phishing, malware, or shoulder surfing. The privileged account is only used for administrative tasks, limiting exposure.",lognpacific_ch2
4.1,Service accounts in enterprise environments typically require:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Multifactor authentication"", ""order"": 1}, {""id"": 2, ""text"": ""Strong passwords changed regularly"", ""order"": 2}, {""id"": 3, ""text"": ""Long, complex passwords that do not expire"", ""order"": 3}, {""id"": 4, ""text"": ""Basic credential policies only"", ""order"": 4}]","{""correct_ids"": [3]}",Service accounts run automated processes — they can't do MFA prompts.,"Service accounts are used by applications and services, not humans, so MFA prompts are impractical. They require long complex passwords that don't expire (password changes break the service) but should be rotated carefully through change management.",lognpacific_ch2
4.1,A Discretionary Access Control List (DACL) in Microsoft systems is best described as:,multiple_choice,hard,"[{""id"": 1, ""text"": ""A type of security protocol"", ""order"": 1}, {""id"": 2, ""text"": ""A list of Access Control Entries (ACEs) tied to a Security Identifier (SID)"", ""order"": 2}, {""id"": 3, ""text"": ""A predefined access privilege level"", ""order"": 3}, {""id"": 4, ""text"": ""The username for a Microsoft system user"", ""order"": 4}]","{""correct_ids"": [2]}",DACL contains individual permission entries — each entry is an ACE.,"In Windows, a DACL contains ACEs that specify access rights for users or groups identified by their SID. The DACL is part of the security descriptor attached to every secured object.",lognpacific_ch2
4.1,The primary benefit of OpenID Connect for an application is:,multiple_choice,medium,"[{""id"": 1, ""text"": ""It increases the risk of credential exposure"", ""order"": 1}, {""id"": 2, ""text"": ""It requires users to memorize another set of credentials"", ""order"": 2}, {""id"": 3, ""text"": ""It eliminates the need to manage credentials directly, minimizing credential exposure"", ""order"": 3}, {""id"": 4, ""text"": ""It cannot access user account data"", ""order"": 4}]","{""correct_ids"": [3]}",OpenID Connect lets users log in with their existing identity provider account.,"OpenID Connect (built on OAuth 2.0) allows applications to delegate authentication to a trusted IdP (Google, Microsoft, etc.). The application never handles or stores passwords, reducing credential exposure risk.",lognpacific_ch2
4.1,'Geolocation' technology is most commonly associated with which authentication attribute?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Something you know"", ""order"": 1}, {""id"": 2, ""text"": ""Something you have"", ""order"": 2}, {""id"": 3, ""text"": ""Something you are"", ""order"": 3}, {""id"": 4, ""text"": ""Somewhere you are"", ""order"": 4}]","{""correct_ids"": [4]}",This factor verifies location context.,"'Somewhere you are' (geolocation) is a contextual authentication attribute that verifies the user's physical location using IP geolocation, GPS, or Wi-Fi positioning. It's used in Conditional Access policies.",lognpacific_ch2
4.1,An account audit primarily serves to:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Monitor and record all user activity in real time"", ""order"": 1}, {""id"": 2, ""text"": ""Identify and compare current user privileges against actual business need"", ""order"": 2}, {""id"": 3, ""text"": ""Assign new roles and responsibilities"", ""order"": 3}, {""id"": 4, ""text"": ""Limit access during role transfers"", ""order"": 4}]","{""correct_ids"": [2]}",Audits identify privilege creep — accumulated excess permissions over time.,Account audits review whether current access rights match the user's current job requirements. They identify privilege creep (accumulated excess rights from role changes) and ensure least privilege is maintained.,lognpacific_ch2
4.1,Time-based login restrictions primarily:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Log users off when the restricted time arrives"", ""order"": 1}, {""id"": 2, ""text"": ""Allow users to access the system at any time"", ""order"": 2}, {""id"": 3, ""text"": ""Prevent logins outside of specified hours"", ""order"": 3}, {""id"": 4, ""text"": ""Delete accounts that attempt to log in outside allowed times"", ""order"": 4}]","{""correct_ids"": [3]}",Time restrictions are a preventive control — not a corrective one.,"Time-based access controls (a.k.a. time-of-day restrictions) prevent logins outside authorized hours (e.g., an employee who works 9-5 cannot log in at 2 AM). This is a preventive IAM control.",lognpacific_ch2
4.1,NTFS 'Full Control' permission allows the holder to:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Only view file contents"", ""order"": 1}, {""id"": 2, ""text"": ""Read and execute files only"", ""order"": 2}, {""id"": 3, ""text"": ""Modify files only"", ""order"": 3}, {""id"": 4, ""text"": ""Do anything with the file including changing permissions"", ""order"": 4}]","{""correct_ids"": [4]}",Full Control = the highest NTFS permission level.,"NTFS Full Control includes all lower permissions (Read, Write, Modify, Execute) plus the ability to change permissions and take ownership of the file or folder.",lognpacific_ch2
4.8,What does the 'implicit deny' rule in an Access Control List (ACL) accomplish?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Allows all traffic not explicitly blocked"", ""order"": 1}, {""id"": 2, ""text"": ""Permits only HTTP traffic to a web server"", ""order"": 2}, {""id"": 3, ""text"": ""Blocks all traffic that is not explicitly allowed"", ""order"": 3}, {""id"": 4, ""text"": ""Denies traffic only to specific IP addresses"", ""order"": 4}]","{""correct_ids"": [3]}",The last rule in every ACL is an invisible 'deny everything else.',Implicit deny means that any traffic not matched by a preceding 'permit' rule is denied by default. This is a foundational firewall principle — only explicitly allowed traffic passes through.,lognpacific_ch3
4.8,Which protocol is commonly blocked at firewalls to prevent attackers from using ping to discover devices?,multiple_choice,easy,"[{""id"": 1, ""text"": ""TCP"", ""order"": 1}, {""id"": 2, ""text"": ""HTTP"", ""order"": 2}, {""id"": 3, ""text"": ""ARP"", ""order"": 3}, {""id"": 4, ""text"": ""ICMP"", ""order"": 4}]","{""correct_ids"": [4]}",Ping uses which protocol?,"ICMP (protocol number 1) is used by ping, pathping, and tracert. Blocking inbound ICMP at the firewall prevents network discovery via ping sweeps.",lognpacific_ch3
4.8,What is the primary security purpose of DHCP snooping on a switch?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Prevent clients from broadcasting DHCP discovery messages"", ""order"": 1}, {""id"": 2, ""text"": ""Prevent unauthorized (rogue) DHCP servers from operating on the network"", ""order"": 2}, {""id"": 3, ""text"": ""Prevent clients from obtaining static IP addresses"", ""order"": 3}, {""id"": 4, ""text"": ""Prevent DHCP servers from sending acknowledgment packets"", ""order"": 4}]","{""correct_ids"": [2]}",Rogue DHCP servers can redirect traffic — what stops them at the switch level?,"DHCP snooping marks switch ports as trusted (connected to the legitimate DHCP server) or untrusted. DHCP offer/ack packets from untrusted ports are dropped, preventing rogue DHCP servers from poisoning client configurations.",lognpacific_ch3
4.8,Which protocol provides broadcast storm prevention and loop prevention for switches?,multiple_choice,easy,"[{""id"": 1, ""text"": ""HTTP"", ""order"": 1}, {""id"": 2, ""text"": ""STP or RSTP"", ""order"": 2}, {""id"": 3, ""text"": ""FTP"", ""order"": 3}, {""id"": 4, ""text"": ""SNMP"", ""order"": 4}]","{""correct_ids"": [2]}",Redundant switch paths create loops — which protocol prevents this?,"Spanning Tree Protocol (STP) and Rapid STP (RSTP) prevent Layer 2 loops by logically blocking redundant switch paths. Without STP, broadcast storms can crash a network.",lognpacific_ch3
4.8,What distinguishes FTPS from SFTP?,multiple_choice,medium,"[{""id"": 1, ""text"": ""FTPS uses SSL for encryption; SFTP uses SSH"", ""order"": 1}, {""id"": 2, ""text"": ""FTPS transfers files via UDP; SFTP uses TCP"", ""order"": 2}, {""id"": 3, ""text"": ""FTPS uses TLS for encryption; SFTP uses SSH"", ""order"": 3}, {""id"": 4, ""text"": ""FTPS cannot use TCP port 22; SFTP can"", ""order"": 4}]","{""correct_ids"": [3]}","Both secure FTP differently — one adds a security wrapper to FTP, the other is a different protocol entirely.",FTPS = FTP + TLS (adds TLS encryption to standard FTP). SFTP = SSH File Transfer Protocol (a different protocol that tunnels file transfer through SSH on port 22). They are architecturally distinct.,lognpacific_ch3
4.8,Secure Shell (SSH) is primarily used to:,multiple_choice,easy,"[{""id"": 1, ""text"": ""Transfer files in cleartext over the network"", ""order"": 1}, {""id"": 2, ""text"": ""Encrypt traffic over TCP port 23 (Telnet)"", ""order"": 2}, {""id"": 3, ""text"": ""Protect VPN tunnel traffic only"", ""order"": 3}, {""id"": 4, ""text"": ""Encrypt traffic in transit including tunneling other protocols like FTP"", ""order"": 4}]","{""correct_ids"": [4]}",SSH replaced Telnet — but it does more than just remote shell access.,"SSH encrypts all traffic in transit and uses TCP port 22. It replaces Telnet for remote administration and can tunnel other protocols (SFTP, SCP, X11 forwarding) through its encrypted channel.",lognpacific_ch3
4.8,Which protocol is NOT recommended for remote system administration due to transmitting data in cleartext?,multiple_choice,easy,"[{""id"": 1, ""text"": ""SSH"", ""order"": 1}, {""id"": 2, ""text"": ""RDP"", ""order"": 2}, {""id"": 3, ""text"": ""VPN"", ""order"": 3}, {""id"": 4, ""text"": ""Telnet"", ""order"": 4}]","{""correct_ids"": [4]}",This is the legacy protocol that SSH was designed to replace.,Telnet transmits all data including credentials in cleartext over TCP port 23. It should never be used on any network. SSH (port 22) is its secure replacement.,lognpacific_ch3
4.8,DNSSEC provides which security capability for DNS?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Prevents DDoS attacks against DNS servers"", ""order"": 1}, {""id"": 2, ""text"": ""Validates DNS responses using digitally signed records"", ""order"": 2}, {""id"": 3, ""text"": ""Encrypts all DNS traffic end-to-end"", ""order"": 3}, {""id"": 4, ""text"": ""Implements DNS query rate limiting"", ""order"": 4}]","{""correct_ids"": [2]}","DNSSEC addresses DNS poisoning — it validates integrity, not confidentiality.","DNSSEC digitally signs DNS zone records, allowing resolvers to verify that responses are authentic and have not been tampered with. It prevents DNS cache poisoning but does not encrypt DNS traffic (that's DNS over HTTPS/TLS).",lognpacific_ch3
4.8,What is the key security difference between a stateful and a stateless firewall?,multiple_choice,medium,"[{""id"": 1, ""text"": ""A stateful firewall cannot block any traffic; a stateless firewall can"", ""order"": 1}, {""id"": 2, ""text"": ""A stateful firewall tracks connection state and blocks traffic outside established sessions; a stateless firewall evaluates each packet independently"", ""order"": 2}, {""id"": 3, ""text"": ""A stateless firewall keeps track of established sessions"", ""order"": 3}, {""id"": 4, ""text"": ""A stateless firewall recognizes suspicious traffic via three-way handshake inspection"", ""order"": 4}]","{""correct_ids"": [2]}",State = memory of established connections.,"A stateful firewall maintains a state table tracking active connections. It can detect packets that don't belong to established sessions (e.g., unsolicited SYN-ACK packets), providing protection against some attacks that stateless firewalls miss.",lognpacific_ch3
4.8,A Web Application Firewall (WAF) primarily protects against:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Network-layer DoS attacks"", ""order"": 1}, {""id"": 2, ""text"": ""Layer 2 MAC flooding attacks"", ""order"": 2}, {""id"": 3, ""text"": ""Web application attacks such as SQL injection and XSS"", ""order"": 3}, {""id"": 4, ""text"": ""Network traffic from all unauthorized sources"", ""order"": 4}]","{""correct_ids"": [3]}","WAFs operate at Layer 7 (application layer), not Layer 3/4.","WAFs inspect HTTP/HTTPS traffic and protect web applications from OWASP Top 10 attacks including SQL injection, XSS, CSRF, and path traversal. They differ from network firewalls which operate at Layers 3-4.",lognpacific_ch3
4.8,A next-generation firewall (NGFW) is distinguished from earlier firewalls primarily by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Using stateless firewall rules"", ""order"": 1}, {""id"": 2, ""text"": ""Only allowing or blocking traffic based on port/protocol"", ""order"": 2}, {""id"": 3, ""text"": ""Performing deep-packet inspection to identify applications"", ""order"": 3}, {""id"": 4, ""text"": ""Being unable to identify common application protocols"", ""order"": 4}]","{""correct_ids"": [3]}",NGFWs can tell the difference between Facebook and SharePoint on port 443.,"NGFWs use deep-packet inspection (DPI) to identify applications regardless of port — e.g., distinguishing Skype traffic from HTTPS even though both use port 443. First-gen firewalls only filtered by port/protocol.",lognpacific_ch3
4.8,The BPDU Guard feature on a switch port:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Enables the port to send BPDU messages"", ""order"": 1}, {""id"": 2, ""text"": ""Monitors edge ports for BPDU messages and disables the port if any are detected"", ""order"": 2}, {""id"": 3, ""text"": ""Has no security function and is used for redundancy"", ""order"": 3}, {""id"": 4, ""text"": ""Generates BPDU messages from all edge ports"", ""order"": 4}]","{""correct_ids"": [2]}",End-user ports should never receive BPDU messages — receiving one means something unexpected is connected.,"BPDU Guard disables any edge port (PortFast port) that receives a BPDU. This prevents attackers from connecting a rogue switch to manipulate STP topology, which could redirect traffic through the attacker's switch.",lognpacific_ch3
4.8,A poisoning attack in the context of ARP or DNS primarily aims to:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Disrupt services by flooding the network"", ""order"": 1}, {""id"": 2, ""text"": ""Corrupt the cache with false data to redirect traffic"", ""order"": 2}, {""id"": 3, ""text"": ""Capture plaintext data sent over the network"", ""order"": 3}, {""id"": 4, ""text"": ""Exploit vulnerabilities in physical network cabling"", ""order"": 4}]","{""correct_ids"": [2]}",Poisoning = inserting false data into a cache that others trust.,ARP poisoning inserts false MAC-to-IP mappings into the ARP cache to redirect traffic through an attacker's machine (on-path attack). DNS poisoning inserts false hostname-to-IP mappings to redirect users to malicious servers.,lognpacific_ch3
4.8,Port security on a switch can be implemented by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Allowing only specific MAC addresses per port and blocking others"", ""order"": 1}, {""id"": 2, ""text"": ""Disabling unused ports to prevent unauthorized connections"", ""order"": 2}, {""id"": 3, ""text"": ""Restricting each port to a single specific MAC address as an advanced option"", ""order"": 3}, {""id"": 4, ""text"": ""All of the above"", ""order"": 4}]","{""correct_ids"": [4]}",Multiple port security methods exist — none are mutually exclusive.,"Switch port security includes: (1) MAC address filtering (whitelist per port), (2) disabling unused ports, and (3) maximum MAC address limits per port. All three are valid port security controls.",lognpacific_ch3
4.8,SNMPv3 improves on SNMPv1/v2 primarily by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Supporting UDP ports 161 and 162 (which earlier versions don't)"", ""order"": 1}, {""id"": 2, ""text"": ""Having no known vulnerabilities unlike earlier versions"", ""order"": 2}, {""id"": 3, ""text"": ""Encrypting credentials before transmission over the network"", ""order"": 3}, {""id"": 4, ""text"": ""Allowing device configuration changes (which earlier versions can't)"", ""order"": 4}]","{""correct_ids"": [3]}",SNMPv1/v2 send community strings in cleartext — what does v3 fix?,"SNMPv3 adds authentication (HMAC-based) and encryption (AES/DES) for SNMP messages. SNMPv1 and v2 transmit community strings in cleartext, making them vulnerable to credential capture via packet analysis.",lognpacific_ch3
4.8,VLANs improve network security primarily by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Separating traffic based on physical port location only"", ""order"": 1}, {""id"": 2, ""text"": ""Logically grouping and separating systems regardless of physical location"", ""order"": 2}, {""id"": 3, ""text"": ""Reducing VoIP traffic bandwidth requirements"", ""order"": 3}, {""id"": 4, ""text"": ""Automatically managing department administrative needs"", ""order"": 4}]","{""correct_ids"": [2]}",VLANs create logical network boundaries — like firewalls but at Layer 2.,"VLANs create isolated broadcast domains, separating traffic between departments (HR, Finance, Engineering) even if they share physical switches. Hosts in different VLANs cannot communicate without going through a router or firewall.",lognpacific_ch3
4.1,Which NTFS permission allows a user to run executable files including scripts?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Open and view file contents only"", ""order"": 1}, {""id"": 2, ""text"": ""Delete the file"", ""order"": 2}, {""id"": 3, ""text"": ""Run executable files including scripts"", ""order"": 3}, {""id"": 4, ""text"": ""Grants no permissions"", ""order"": 4}]","{""correct_ids"": [3]}",This permission level is needed to launch .exe or .ps1 files.,"The 'Read & Execute' NTFS permission grants the ability to view file contents AND run executable files (.exe, .bat, .ps1). It is a common permission for program directories.",lognpacific_ch3
4.8,What does the LDAPS protocol add to standard LDAP?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Additional storage capacity for directory entries"", ""order"": 1}, {""id"": 2, ""text"": ""Increased query response speed"", ""order"": 2}, {""id"": 3, ""text"": ""Encryption to protect LDAP transmissions"", ""order"": 3}, {""id"": 4, ""text"": ""Cross-platform compatibility between AD and Unix"", ""order"": 4}]","{""correct_ids"": [3]}",The 'S' in LDAPS stands for Secure.,LDAP Secure (LDAPS) wraps LDAP communications in TLS/SSL encryption (default port 636). Standard LDAP on port 389 transmits data including credentials in plaintext.,lognpacific_ch3
4.8,A proxy server that 'modifies or filters requests' is called a:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Transparent proxy"", ""order"": 1}, {""id"": 2, ""text"": ""Non-transparent proxy"", ""order"": 2}, {""id"": 3, ""text"": ""Reverse proxy"", ""order"": 3}, {""id"": 4, ""text"": ""Forward proxy"", ""order"": 4}]","{""correct_ids"": [2]}",Transparent = invisible pass-through; Non-transparent = actively manipulates traffic.,"A non-transparent proxy can modify HTTP headers, strip cookies, inject content policies, or filter requests. A transparent proxy forwards requests unchanged and may not even reveal its presence to the client.",lognpacific_ch3
4.8,A reverse proxy differs from a forward proxy in that a reverse proxy:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Acts on behalf of clients to access external servers"", ""order"": 1}, {""id"": 2, ""text"": ""Appears to clients as a web server but forwards requests to internal servers"", ""order"": 2}, {""id"": 3, ""text"": ""Relays requests to other external servers"", ""order"": 3}, {""id"": 4, ""text"": ""Retrieves cached data from the main server"", ""order"": 4}]","{""correct_ids"": [2]}",Forward proxy = client-side; reverse proxy = server-side.,"A reverse proxy sits in front of web servers and intercepts incoming client requests, forwarding them to the appropriate backend server. It provides load balancing, SSL termination, caching, and protection for web servers.",lognpacific_ch3
4.8,"To change the default SSID of a wireless access point, the primary security reason is:",multiple_choice,medium,"[{""id"": 1, ""text"": ""Makes it easier for users to identify their network"", ""order"": 1}, {""id"": 2, ""text"": ""A cooler-sounding SSID improves adoption"", ""order"": 2}, {""id"": 3, ""text"": ""Prevents attackers from inferring the AP make/model which could reveal known vulnerabilities"", ""order"": 3}, {""id"": 4, ""text"": ""Enables faster connection speeds"", ""order"": 4}]","{""correct_ids"": [3]}",Default SSIDs like 'Linksys' or 'NETGEAR' reveal the hardware brand.,"Default SSIDs often reveal the manufacturer and model (e.g., 'Linksys_5G'). Attackers use this to look up known default credentials and vulnerabilities. Changing the SSID removes this fingerprinting vector.",lognpacific_ch3
4.8,"The TCP ports for SMTP (unencrypted/encrypted), POP3 (unencrypted/encrypted), and IMAP4 (unencrypted/encrypted) are:",multiple_choice,hard,"[{""id"": 1, ""text"": ""25/487, 110/995, 143/993"", ""order"": 1}, {""id"": 2, ""text"": ""25/587, 100/995, 140/993"", ""order"": 2}, {""id"": 3, ""text"": ""25/587, 110/990, 140/990"", ""order"": 3}, {""id"": 4, ""text"": ""25/587, 110/995, 143/993"", ""order"": 4}]","{""correct_ids"": [4]}","Port memorization: SMTP 25/587, POP3 110/995, IMAP4 143/993.",SMTP uses 25 (outbound mail relay) and 587 (submission with authentication). POP3 uses 110 (cleartext) and 995 (SSL). IMAP4 uses 143 (cleartext/STARTTLS) and 993 (SSL).,lognpacific_ch3
4.8,Private IPv4 address ranges per RFC 1918 are:,multiple_choice,medium,"[{""id"": 1, ""text"": ""10.x.y.z, 172.16.y.z, 192.168.x.y (partial)"", ""order"": 1}, {""id"": 2, ""text"": ""192.168.0.0, 172.16.0.0, 10.0.0.0 (first octet only)"", ""order"": 2}, {""id"": 3, ""text"": ""10.0.0.0\u201310.255.255.255, 172.16.0.0\u2013172.31.255.255, 192.168.0.0\u2013192.168.255.255"", ""order"": 3}, {""id"": 4, ""text"": ""10.x.y.z, 172.x.y.z, 192.x.y.z"", ""order"": 4}]","{""correct_ids"": [3]}","RFC 1918: 10/8, 172.16/12, 192.168/16.","RFC 1918 reserves three private ranges: 10.0.0.0/8 (Class A), 172.16.0.0/12 (Class B — note: 172.16 through 172.31 only), and 192.168.0.0/16 (Class C). These are non-routable on the public internet.",lognpacific_ch3
4.8,MAC filtering on a switch port security policy can be bypassed by an attacker by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""Applying a network protocol scan to enumerate MAC addresses"", ""order"": 1}, {""id"": 2, ""text"": ""Impersonating (spoofing) an allowed MAC address"", ""order"": 2}, {""id"": 3, ""text"": ""Disabling the router upstream"", ""order"": 3}, {""id"": 4, ""text"": ""Cracking the switch's management password"", ""order"": 4}]","{""correct_ids"": [2]}",MAC addresses are transmitted in plaintext — a sniffer reveals allowed MACs.,"MAC filtering is a weak security control because MAC addresses can be discovered via packet sniffing and then spoofed. Attackers capture traffic, identify whitelisted MACs, and configure their NIC to use that MAC address.",lognpacific_ch3
4.8,What is the key advantage of a site-to-site VPN over remote access VPN for branch connectivity?,multiple_choice,easy,"[{""id"": 1, ""text"": ""Connects individual remote users to the VPN server"", ""order"": 1}, {""id"": 2, ""text"": ""Requires no additional configuration or steps from end users"", ""order"": 2}, {""id"": 3, ""text"": ""Provides faster connection speeds than other VPN types"", ""order"": 3}, {""id"": 4, ""text"": ""Requires user awareness of the VPN connection"", ""order"": 4}]","{""correct_ids"": [2]}",Site-to-site VPNs are transparent to end users.,Site-to-site VPNs are configured on gateway devices (routers/firewalls) at each location. Users at the branch office connect to the internet normally — the gateway transparently encrypts all inter-site traffic without user intervention.,lognpacific_ch3
4.8,Which wireless security protocol/cipher combination is MOST vulnerable to attack?,multiple_choice,medium,"[{""id"": 1, ""text"": ""WPA with CCMP"", ""order"": 1}, {""id"": 2, ""text"": ""WPA2 with TKIP"", ""order"": 2}, {""id"": 3, ""text"": ""WPA with TKIP"", ""order"": 3}, {""id"": 4, ""text"": ""WPA2 with CCMP"", ""order"": 4}]","{""correct_ids"": [3]}",WPA + TKIP is the earliest generation of Wi-Fi security. CCMP uses AES.,WPA with TKIP was the first generation of Wi-Fi security after WEP. TKIP (Temporal Key Integrity Protocol) has known cryptographic weaknesses. WPA2 with CCMP/AES is the current recommended standard.,lognpacific_ch4
4.8,What was the primary cryptographic weakness of WEP?,multiple_choice,medium,"[{""id"": 1, ""text"": ""WEP used an excessively large initialization vector (IV)"", ""order"": 1}, {""id"": 2, ""text"": ""WEP had no initialization vector"", ""order"": 2}, {""id"": 3, ""text"": ""WEP did not allow key reuse"", ""order"": 3}, {""id"": 4, ""text"": ""WEP used a small IV and reused keys, making it trivially crackable"", ""order"": 4}]","{""correct_ids"": [4]}",IV reuse allows statistical attacks on the keystream.,"WEP used a 24-bit IV that frequently repeats on busy networks. When the same IV is used with the same key, RC4 keystream patterns become detectable. Tools like aircrack-ng can crack WEP in minutes by collecting sufficient IVs.",lognpacific_ch4
4.8,WPA3 replaces the Pre-Shared Key (PSK) with which cryptographic protocol?,multiple_choice,hard,"[{""id"": 1, ""text"": ""CCMP based on AES"", ""order"": 1}, {""id"": 2, ""text"": ""Diffie-Hellman key exchange"", ""order"": 2}, {""id"": 3, ""text"": ""Simultaneous Authentication of Equals (SAE)"", ""order"": 3}, {""id"": 4, ""text"": ""Wi-Fi Protected Setup (WPS)"", ""order"": 4}]","{""correct_ids"": [3]}",SAE is also known as Dragonfly Key Exchange.,"WPA3 replaces PSK with SAE (Simultaneous Authentication of Equals), which provides forward secrecy and resistance to offline dictionary attacks. Even if an attacker captures the 4-way handshake, they cannot perform an offline brute-force attack on the passphrase.",lognpacific_ch4
4.8,WPS (Wi-Fi Protected Setup) is considered insecure primarily because:,multiple_choice,medium,"[{""id"": 1, ""text"": ""WPS allows wireless device configuration without a passphrase \u2014 which is convenient"", ""order"": 1}, {""id"": 2, ""text"": ""WPS PIN can be discovered within hours via a brute-force attack"", ""order"": 2}, {""id"": 3, ""text"": ""WPS is safe when used with WPA2"", ""order"": 3}, {""id"": 4, ""text"": ""Security experts recommend enabling WPS on all networks"", ""order"": 4}]","{""correct_ids"": [2]}","The 8-digit PIN has a flaw that reduces the key space to ~11,000 combinations.","WPS PIN mode splits the 8-digit PIN into two halves that are verified independently, effectively reducing brute-force complexity from 10^8 to 10^4 + 10^3 combinations. Tools like Reaver can crack WPS PINs in hours. Experts recommend disabling WPS.",lognpacific_ch4
4.8,An Evil Twin attack is characterized by:,multiple_choice,medium,"[{""id"": 1, ""text"": ""A legitimate access point with a stronger signal than neighbors"", ""order"": 1}, {""id"": 2, ""text"": ""A rogue AP using a completely different SSID from the legitimate one"", ""order"": 2}, {""id"": 3, ""text"": ""A rogue AP using the same or very similar SSID as a legitimate AP"", ""order"": 3}, {""id"": 4, ""text"": ""Software that mimics a Wi-Fi network's authentication process"", ""order"": 4}]","{""correct_ids"": [3]}",Evil Twin = impersonation — looks like the real thing.,"An Evil Twin is a rogue AP configured with the same SSID (and often the same BSSID/MAC) as a legitimate AP. By broadcasting a stronger signal, the attacker lures clients to connect to the rogue AP, enabling credential capture and traffic interception.",lognpacific_ch4
4.8,A disassociation attack on a wireless network works by:,multiple_choice,hard,"[{""id"": 1, ""text"": ""Cracking the WPA2 passphrase via brute force"", ""order"": 1}, {""id"": 2, ""text"": ""Sending spoofed disassociation frames with the victim's MAC address to the AP"", ""order"": 2}, {""id"": 3, ""text"": ""Flooding the AP with association requests to cause a DoS"", ""order"": 3}, {""id"": 4, ""text"": ""Installing malware on the AP firmware"", ""order"": 4}]","{""correct_ids"": [2]}",802.11 management frames (pre-WPA3) are unauthenticated — they can be spoofed.,"A deauthentication/disassociation attack sends spoofed 802.11 management frames that force clients to disconnect. Pre-WPA3, management frames were unauthenticated. Attackers use this to force clients to reconnect (capturing the WPA2 handshake) or as a DoS. WPA3 management frame protection (MFP) mitigates this.",lognpacific_ch4
4.8,War driving and war flying are similar wireless attack techniques. What distinguishes war flying?,multiple_choice,easy,"[{""id"": 1, ""text"": ""War driving involves walking or driving; war flying uses aircraft or drones"", ""order"": 1}, {""id"": 2, ""text"": ""War driving is defensive reconnaissance; war flying is offensive"", ""order"": 2}, {""id"": 3, ""text"": ""War driving uses 2.4 GHz; war flying uses 5 GHz"", ""order"": 3}, {""id"": 4, ""text"": ""War driving is limited to urban areas; war flying works anywhere"", ""order"": 4}]","{""correct_ids"": [1]}","One uses ground transportation, the other uses the air.","War driving involves scanning for wireless networks from a moving vehicle. War flying uses aircraft or drones equipped with Wi-Fi antennas to scan larger geographic areas, including locations inaccessible by road.",lognpacific_ch4
4.8,Why is physical security of an access point important?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Attackers can connect unauthorized devices that collect network traffic"", ""order"": 1}, {""id"": 2, ""text"": ""Attackers can share network access credentials"", ""order"": 2}, {""id"": 3, ""text"": ""Attackers can remotely hack the AP through the internet"", ""order"": 3}, {""id"": 4, ""text"": ""Attackers can remotely change bandwidth allocation"", ""order"": 4}]","{""correct_ids"": [1]}",Physical access to an AP enables what type of attack?,"An attacker with physical access to an AP can connect a packet capture device directly to the wired port, reset the AP to factory defaults (gaining admin access), or install a rogue AP in its place. Physical AP security prevents these attacks.",lognpacific_ch4
4.8,WPA2 Enterprise mode uses which authentication mechanism that PSK mode lacks?,multiple_choice,medium,"[{""id"": 1, ""text"": ""Pre-shared passphrase for all users"", ""order"": 1}, {""id"": 2, ""text"": ""MAC address-based authentication"", ""order"": 2}, {""id"": 3, ""text"": ""802.1X with unique credentials per user via RADIUS"", ""order"": 3}, {""id"": 4, ""text"": ""Anonymous access without authentication"", ""order"": 4}]","{""correct_ids"": [3]}",Enterprise = per-user credentials; PSK = shared secret for everyone.,"WPA2 Enterprise uses 802.1X/EAP with a RADIUS server, providing unique credentials per user. PSK mode uses a single shared passphrase. Enterprise mode enables per-user revocation and logging; PSK mode does not — if the PSK is compromised, all connected users are affected.",lognpacific_ch4
